language,mID
English,8488518
English,0120082
English,1320261
English,0049833
English,0338427
Japanese,0338427
Thai,5457582
English,11274492
English,0085112
German,0085112
Italian,0085112
Polish,0085112
Portuguese,0085112
Russian,0085112
Hebrew,0085112
English,2827502
German,0054333
Japanese,1125794
Japanese,0347246
Cantonese,0347246
English,0347246
English,4513678
Japanese,7694276
Korean,2544120
English,0139668
Persian,0105888
English,3881784
English,0090270
Japanese,1815065
Punjabi,15422276
English,0203009
French,0203009
Spanish,0203009
Turkish,12562262
English,0274812
English,0098987
English,0071790
German,0381940
English,1402488
English,8164750
English,12879632
English,9110170
English,0092673
English,10121392
English,1756836
Korean,0364569
English,2319580
Russian,5157456
Turkish,5157456
Polish,0093593
English,4807408
English,0299930
English,8435002
English,0184791
English,0057986
French,0765263
English,8338762
English,0033723
Korean,10633456
English,10633456
English,12788488
English,1336608
English,0838231
Dari,0838231
English,3152670
French,3152670
French,0156248
English,0156248
Mandarin,2238032
English,2238032
Russian,2238032
Mongolian,2238032
Spanish,2238032
Turkish,6462806
English,14219458
English,0108037
English,0088822
Japanese,6490990
English,0164052
English,0054209
English,5862166
Spanish,5862166
Portuguese,1702014
English,0076271
English,0099615
Italian,0099615
German,0099615
French,0099615
English,0985699
German,0985699
English,7134096
French,7134096
Arabic,7134096
Spanish,7134096
English,0264395
English,1788391
Swedish,1788391
English,0903135
English,6318848
English,3239442
English,0108915
English,0091557
Spanish,0091557
Russian,2328813
English,1124039
Russian,1124039
English,0356910
Spanish,0356910
English,0092850
English,0109506
English,1865393
English,2461150
Spanish,2461150
English,1592253
Italian,1592253
English,0282687
English,2262308
English,0471042
Spanish,0471042
Chinese,0471042
Japanese,13898130
English,0102395
English,0454864
German,8702964
German,0772181
Japanese,1985378
English,1502712
Spanish,1502712
English,3449616
English,0092105
Romanian,6785292
French,6785292
English,0058814
Telugu,9670480
English,0185937
English,1421051
Italian,1421051
English,0106102
French,0083710
Latin,0083710
English,1675161
French,10469804
English,16527290
English,13610562
English,3774466
English,0068505
Latin,0068505
English,0988047
Arabic,0988047
English,1748122
English,0074036
English,0054215
French,0068522
English,12408730
English,0091637
French,0091637
English,0060397
Finnish,8475274
English,4475060
Japanese,7961060
English,0057779
Korean,8523042
Spanish,8523042
Arabic,8523042
English,8523042
English,0095583
English,0120772
English,0089104
Italian,0089104
English,12942958
English,0049934
Russian,0049934
English,0063955
English,2616880
English,0473074
English,0365929
Russian,0365929
Chinese,13214882
English,0805668
Spanish,11694374
English,0150377
English,0112302
English,0110632
Navajo,0110632
Japanese,0110632
English,14902026
French,14902026
Russian,14902026
English,0108071
English,13893970
French,13893970
Italian,13893970
Korean,13893970
Spanish,13893970
Japanese,13893970
English,0065280
English,0478210
English,0098502
English,1379177
English,3132614
English,7042838
English,1843866
French,1843866
English,13701962
English,0072505
English,0117238
Italian,0076884
English,5610554
English,3216348
Swedish,0269389
Arabic,0269389
Japanese,14669108
English,9562694
English,4181782
English,11818430
English,0102034
Japanese,7879496
English,7879496
Spanish,0086428
English,0099731
English,0270846
English,2338088
English,9548022
French,0066914
English,0338806
English,1441326
English,0102411
English,0065054
English,2021833
Korean,2021833
English,0802999
Serbian,0802999
Russian,0802999
Spanish,0802999
Polish,0802999
Chinese,0802999
Portuguese,0802999
Ukrainian,0802999
Albanian,0802999
Italian,0802999
Korean,0802999
Greek,0802999
Yiddish,0802999
English,0084707
Polish,0084707
German,0084707
French,0084707
Russian,0084707
English,0081269
English,0099697
English,1087461
Spanish,0120868
English,0086013
Danish,5848640
English,0055214
English,0045468
English,4651466
English,0198021
Mandarin,16043930
English,3317874
English,11898696
English,12502426
English,0303058
Italian,0346336
English,0346336
Norwegian,0346336
Japanese,6215712
English,0101272
Italian,0101272
French,0101272
English,0091217
English,0061634
Telugu,2211173
English,0075005
Latin,0075005
Italian,0075005
Russian,0126237
Russian,0318034
Persian,0318034
Korean,0497986
English,3148348
English,0267913
Tagalog,16161362
Filipino,16161362
English,6636968
English,9448932
Japanese,0347618
English,0347618
English,10362566
English,7069210
Latin,7069210
English,5138866
Hindi,3337550
English,0465430
English,0039286
English,5156274
Korean,8119752
English,2967008
Italian,2967008
English,11044858
English,1218992
English,7350614
English,1457767
Latin,1457767
English,0097373
Mandarin,0156610
English,0208003
Mongolian,0416044
Mandarin,0416044
English,6998518
French,1600524
English,1600524
English,0070531
English,0120151
Cantonese,0120151
Japanese,0120151
English,1935897
Japanese,8108230
English,3095356
English,0107983
English,0032953
English,0090103
English,10696784
German,15771888
English,0304141
Latin,0304141
Old English,0304141
English,2503358
English,7620682
English,0107818
English,0045787
Hindi,5946128
French,3716530
English,0462160
English,2094018
None,2872750
English,2872750
English,3745906
Russian,3745906
English,0462423
Japanese,0462423
English,0214299
English,0092240
English,9820352
English,12101186
English,0385639
Italian,0082700
English,0082700
Spanish,0082700
French,17308130
English,17308130
German,17308130
English,0110357
Swahili,0110357
Xhosa,0110357
Zulu,0110357
English,8368294
English,4761112
French,4761112
Arabic,4761112
German,4761112
French,17375596
English,0037115
English,9261042
English,0092695
English,6060964
Greek,6060964
Icelandic,5038858
English,0486576
Japanese,0486576
Chinese,0486576
Arabic,0486576
English,0102940
English,0074512
English,1327176
English,0071318
Spanish,0071318
English,0476995
English,0221073
Romanian,7921248
English,7921248
Spanish,7921248
English,0095709
English,0076100
English,0097557
English,3157224
English,1230522
English,1131729
English,0119223
French,0119223
Portuguese,0119223
English,0070292
English,8681148
Spanish,5265960
English,5265960
English,10675136
English,0097579
English,4457344
Hindi,7690340
English,0118884
Spanish,0118884
German,0118884
Russian,0118884
French,0299594
English,0299594
English,0119951
English,0041587
Spanish,0041587
English,0101898
English,1924429
French,1924429
English,0162661
Latin,0162661
Catalan,9047474
Spanish,9047474
French,9047474
English,9047474
Russian,9047474
German,9047474
Swedish,9047474
Arabic,9047474
Italian,9047474
English,7974634
English,0070468
English,0090837
Italian,0090837
English,0076752
Italian,0076752
Arabic,0076752
English,7133754
English,0444682
Spanish,0444682
English,10690676
Romanian,10690676
English,0351283
Portuguese,0351283
Spanish,0351283
German,0351283
French,0351283
American Sign Language,0351283
English,0491203
English,3895908
Korean,9225192
English,11343686
English,5193784
English,0052279
English,0082279
English,0775372
English,0098282
English,0090329
German,0090329
French,8193790
English,7985704
Chinese,7985704
English,0337692
French,0337692
Spanish,0337692
English,1737794
English,0377917
English,0037515
English,1270798
German,1270798
French,1270798
Spanish,1270798
Russian,1270798
English,0974015
Irish Gaelic,0974015
Russian,0974015
Icelandic,0974015
English,0107977
English,0070723
Spanish,0070723
English,0280330
English,0111904
English,16424988
English,0089008
Hindi,1609138
English,0806165
Japanese,0806165
English,0411011
English,0114614
English,0493949
English,0093828
Hindi,12196626
English,14270702
Hindi,14418234
English,0361862
Spanish,0361862
English,1197627
English,1185264
English,6103712
English,0067245
Korean,14170016
Persian,2326554
Japanese,0185070
English,5616176
English,0462482
English,3498820
German,3498820
Xhosa,3498820
Russian,3498820
Romanian,3498820
Hindi,3498820
English,0892782
Portuguese,0892782
English,5344794
English,0116367
Spanish,0116367
English,0093389
Mandarin,0093389
Japanese,0093389
English,3212232
English,0110005
French,0110005
English,1213641
English,2309260
English,10362466
Chinese,10362466
English,0045447
English,6413094
English,4534598
Hebrew,4534598
English,0213370
French,0020530
English,5043916
Indonesian,9397640
Japanese,9397640
Thai,9397640
Malay,9397640
Korean,9397640
English,3074952
English,5173032
Spanish,5173032
English,1842356
Russian,1842356
English,2486630
English,0373450
Cantonese,0373450
English,0361411
Hindi,0361411
Punjabi,0361411
Spanish,0361411
English,4547056
French,5222768
English,5222768
English,8430598
English,11981568
English,0012349
English,6014472
English,0884088
English,5737388
Spanish,1680133
French,10756184
Wolof,10756184
English,5788078
Korean,5788078
Arabic,5788078
French,5788078
German,5788078
Italian,5788078
English,0089822
English,0430105
Czech,0175381
English,0090887
French,0090887
Japanese,0090887
English,0076216
English,0247745
German,0247745
French,0247745
English,0099733
English,8975534
Japanese,1743724
English,11010888
English,11423854
English,2667380
English,0435679
English,0292644
German,0292644
English,0092605
English,6932148
None,0017354
English,0017354
English,1137477
English,5160154
Korean,4768764
Russian,4768764
English,4768764
English,0098649
Italian,0098649
English,0113188
Mandarin,11379008
English,0290334
German,0290334
Italian,0290334
Spanish,0290334
Spanish,18750180
English,0093171
English,0495861
English,11614912
English,0210070
Korean,9174334
Danish,2438644
Swedish,2438644
Arabic,2438644
English,6727962
English,0114887
English,2333784
Romanian,2333784
Spanish,2333784
English,2742544
English,0106175
Punjabi,2317337
Hindi,2317337
Mandarin,1533749
Cantonese,1533749
English,0120595
German,5571754
English,3606752
Russian,4230876
English,0388500
Hebrew,1366365
English,1366365
Spanish,1366365
English,1989475
English,0117110
English,0032637
English,14107648
English,7890594
English,0122961
English,0380268
English,1869716
American Sign Language,1869716
English,0061089
English,0106877
English,3159736
English,7401588
Spanish,7401588
English,1091722
English,14114802
English,1399103
Italian,0068444
English,0120873
English,0472219
Japanese,0109872
English,0109872
English,0066122
English,0086873
Hebrew,0086873
English,14973630
English,0119783
English,1457765
Norwegian,10370710
English,14547524
English,7078658
English,0077928
Maltese,0077928
French,0077928
Turkish,0077928
English,2267968
English,0054033
English,14895206
Japanese,11010142
English,0048801
French,0048801
English,0166924
Spanish,0166924
French,0166924
English,2737304
English,11908836
English,0048729
German,0048729
Italian,0048729
English,0361467
English,1319708
English,0055018
Spanish,0395119
Flemish,0395119
Latin,0395119
Portuguese,0395119
Dutch,0395119
English,0105275
Vietnamese,0105275
German,0105275
Japanese,0105275
Italian,0090788
English,0090788
Swedish,0203166
English,0146316
Central Khmer,0146316
Russian,0146316
Italian,0146316
English,0383060
Punjabi,14598754
English,14640242
English,10725448
Korean,18970038
Korean,6273736
English,0780516
English,1687901
French,1687901
English,0091954
English,0325980
English,0785007
English,3811906
English,2645122
English,13622774
Italian,7197558
Spanish,1236434
English,1605717
French,1605717
German,1605717
English,0291082
Japanese,13773512
English,0084210
Latin,0084210
Italian,0084210
Spanish,0084210
English,1045655
English,6547170
English,0406728
English,0079219
Italian,0067656
English,0322389
English,1334573
Spanish,4719586
English,0095882
Spanish,1718747
Romanian,1718747
French,1718747
English,1718747
Spanish,2301592
English,0128274
English,0071569
Arabic,0071569
English,0092925
Italian,0070565
Italian,0080539
Swedish,1859522
English,1723811
French,0961097
English,0961097
English,2126235
German,2126235
Dutch,14305738
English,0249462
English,0435665
English,2093270
English,0361696
French,0361696
English,0117781
Navajo,0117781
English,6418918
English,0839995
Russian,0839995
English,9735790
English,11199386
Italian,0066827
English,8354726
English,0198545
English,0448157
Japanese,0448157
Vietnamese,0448157
English,1483025
English,9032400
American Sign Language,9032400
Marathi,9032400
Spanish,9032400
Sumerian,9032400
Latin,9032400
"Greek, Ancient (to 1453)",9032400
English,0096118
English,0091187
Spanish,0091187
English,0138703
English,0780622
English,0120828
German,0120828
English,0109770
English,0083629
English,2170439
Spanish,2170439
Polish,0095468
English,0095468
English,5160614
English,6131712
English,1874066
English,0134619
English,0086373
English,1554369
Malayalam,3417422
English,0140352
Japanese,0140352
Arabic,0140352
Persian,0140352
English,0090567
French,5096628
English,3704428
English,0097390
English,13393818
English,0114885
English,2702348
Italian,0398883
English,0076210
English,6439020
French,6439020
English,0103759
Spanish,0103759
French,0073155
English,1740828
Turkish,1848220
English,3689498
English,4627104
German,4627104
English,0829440
English,2170369
Danish,9472282
English,9472282
Polish,9472282
French,9472282
English,5235950
English,9128874
English,0120889
English,0077788
English,1817081
French,11058930
Arabic,11058930
English,0117791
Cantonese,0113187
Japanese,0113187
English,0113187
English,0059665
English,5989218
Spanish,5989218
English,9177882
Japanese,11886172
Persian,4273292
Persian,0318069
English,0119654
Spanish,0119654
English,1559036
English,14661396
English,0291337
Latin,0291337
French,0291337
German,0291337
Italian,0291337
Polish,0291337
Portuguese,0291337
Russian,0291337
Spanish,0291337
English,8151874
Spanish,8151874
German,0067690
English,0067690
French,0067690
Dutch,0067690
English,0104291
English,2018130
English,0080388
French,0080388
French,0062480
English,1596345
Russian,1596345
English,15209814
English,15847828
English,0110189
English,0494834
Japanese,0494834
Latin,0494834
English,14273790
French,6009104
English,14060094
English,3090670
French,3090670
English,0462553
Portuguese,1538439
Mandarin,5273624
English,0094518
English,12745164
English,1053810
English,0266425
German,0266425
English,0283027
English,5502946
English,1843303
Cantonese,1843303
Mandarin,1843303
Korean,1843303
French,11136276
Spanish,11136276
English,11136276
Korean,6257622
English,0083467
Korean,6878038
German,6878038
English,6878038
Japanese,6878038
English,0079470
Latin,0079470
English,1799508
English,0054698
Portuguese,0054698
French,0054698
Japanese,0054698
English,0095924
Japanese,12871314
Hindi,10098288
English,1418712
English,1567609
Spanish,1567609
English,1716772
English,0211409
English,0103805
English,10405370
English,0765458
English,1560747
Filipino,1560747
French,2404461
Persian,2404461
English,0222355
English,3541524
Korean,8696768
English,0080319
French,0080319
English,0085333
English,0366758
German,0366758
Italian,0366758
Russian,0366758
Spanish,0366758
English,0105046
English,1850397
English,6198946
English,2235695
English,6649066
English,0770828
English,0055073
Spanish,0055073
English,0112864
German,0112864
Romanian,0112864
English,1185837
Korean,18815464
English,2223990
Japanese,0142171
Japanese,15494038
English,0076240
English,10556338
French,10457128
English,10457128
English,3480822
Russian,3480822
Norwegian,3480822
Hungarian,3480822
Macedonian,3480822
Finnish,3480822
French,13774454
Turkish,11051886
English,0062765
Italian,8333746
English,0038499
English,0084296
English,2345737
Chinese,2345737
Italian,0074287
Portuguese,0074287
English,0044828
English,0268995
English,0338096
Spanish,0338096
American Sign Language,5360952
English,5360952
English,0437777
Spanish,0437777
Japanese,13715764
English,0864761
English,0045758
Spanish,0045758
Spanish,8042312
English,8042312
English,18251276
English,0120479
Mandarin,0120479
English,0066817
German,0066817
Italian,1206585
English,0071853
French,0071853
Latin,0071853
English,9118804
English,0116743
Italian,0116743
French,4725842
Turkish,13559186
English,4364194
English,7137380
Italian,0090903
English,7424290
Ukrainian,5238240
English,0229440
Norwegian,0119375
Swedish,0119375
French,9850344
English,9850344
Tajik,9850344
German,8641078
English,2491332
English,0031951
English,4695098
German,0363163
Russian,0363163
French,0363163
English,0363163
English,0073646
German,9916720
English,0086494
English,4301160
English,14923260
English,1193631
English,0083941
English,4215674
Saami,13470388
Norwegian,13470388
English,12745644
French,12745644
English,0338348
French,10272534
English,10272534
Danish,10272534
Japanese,5311514
French,0310203
English,1356864
English,1521197
French,1521197
Italian,1521197
"Greek, Ancient (to 1453)",1521197
English,0114467
Persian,5584796
Danish,6742252
English,1684548
English,0118760
English,5104604
Japanese,5104604
Spanish,1111890
French,1111890
English,10510280
English,11540272
English,0419749
English,0024188
Cantonese,0024188
Japanese,2230761
Spanish,9789686
English,0036868
English,2112096
French,2112096
English,0051297
Basque,4991676
English,4991676
Spanish,4991676
English,0100369
English,1126618
Ukrainian,1126618
English,0090756
English,0101701
English,1581835
French,1581835
English,1290471
English,0083973
Chinese,12953630
English,0825245
English,1260572
English,5591666
English,1667133
English,0138946
Spanish,0138946
English,0305396
English,0320038
English,0044079
French,0044079
English,0099388
Portuguese,1456606
English,1456606
French,1456606
Spanish,1456606
English,0447854
English,0107009
English,0064381
English,14531842
English,0396555
English,2392748
English,5843850
English,0101605
Irish Gaelic,0101605
English,0324554
Japanese,0324554
English,0331632
English,5806814
French,5806814
English,3385524
English,0070679
English,0086691
Turkish,4695548
English,0075200
English,13649396
English,0402850
Swedish,5501104
English,5501104
English,0450405
Spanish,0450405
French,0450405
English,13133936
English,10172268
English,0337593
English,0155671
English,2225780
English,0084868
English,1132449
Spanish,1132449
English,5656994
Russian,5656994
English,0062711
French,0062711
English,14174168
English,0055207
English,8765446
English,0948470
English,0385988
English,1086334
Spanish,1235830
English,1235830
French,1235830
English,1095174
Spanish,1095174
English,3195644
English,0064382
Latin,0064382
English,0170266
Swedish,13667622
English,0165400
English,0107719
Mandarin,4276752
Hindi,4276752
English,4276752
English,2993508
Polish,2993508
English,0034798
English,0126388
Arabic,18253682
English,1705125
Swiss German,7546158
English,7546158
English,0857190
Serbian,0857190
English,1709652
Dutch,8347410
English,8347410
Norwegian,8347410
German,8347410
Italian,8347410
Turkish,9675274
English,0199626
English,0093986
English,5500218
English,0071361
English,2465140
German,2914892
French,13274576
English,0047981
English,11853364
Aboriginal,11853364
English,2404435
North American Indian,2404435
Spanish,2404435
English,0286306
French,0286306
German,0286306
English,0414055
Spanish,0414055
Swedish,0414055
English,4976192
English,0449010
English,0049414
English,0037865
English,0076161
English,0828065
English,0091415
Japanese,12879624
Japanese,0059205
English,8801880
English,1808339
French,0096842
German,0096842
English,10310140
English,3593530
English,0039416
English,0168326
English,1274300
English,4922674
Russian,0053103
English,1229340
English,0117628
English,3014284
English,0110613
English,0036872
English,2486678
French,2486678
English,7715070
English,0264150
English,0067309
English,0107504
English,0111927
English,9308382
English,1648163
English,0059319
Albanian,0059319
English,2239832
French,0284735
Czech,0284735
English,2312718
English,0084464
English,0413300
French,0413300
English,0398375
Spanish,0398375
English,7634968
Mandarin,7634968
English,14460998
English,0065610
English,0955308
French,0955308
Ukrainian,0955308
English,0276033
German,0082671
English,0082671
French,0082671
Latin,0082671
Italian,0084424
English,0028119
English,0090917
Danish,1298825
Mandarin,3342514
English,3342514
English,10726770
English,0107798
English,0061333
French,6284064
Italian,6284064
English,2781832
Portuguese,2781832
English,9174116
English,3450958
American Sign Language,3450958
Norwegian,0099816
English,0099816
English,3225318
English,12810612
English,0064505
Italian,0064505
English,10342228
English,1870419
English,2870756
French,2870756
Italian,0099637
English,0096294
English,0119994
Mandarin,0119994
English,10342730
English,0112384
English,0060424
English,0110027
English,0174397
English,0111549
English,4701182
English,0120013
English,0281190
English,4595882
English,7677420
English,0800080
Portuguese,0800080
Spanish,0800080
English,10758074
English,1587414
English,0037382
French,0037382
English,0056937
Japanese,3621678
English,0068718
English,13623016
Marathi,12915842
French,0254686
German,0254686
English,0424136
English,14490594
English,11209212
Spanish,10984206
English,0163651
English,0084745
English,10095582
English,1536044
Spanish,1536044
English,0065762
German,0065762
English,2674430
English,0079154
English,6988296
English,0073918
Japanese,0073918
English,1305108
Dutch,3620418
English,0096256
English,6717892
Japanese,10317978
English,0090186
Hindi,2239822
English,2239822
French,2239822
Dutch,4880510
English,1799527
English,0103859
French,0103859
English,13863334
Hindi,0096028
English,0096028
English,0086508
English,0071994
English,1634122
Mandarin,1634122
Swiss German,1634122
Cantonese,1634122
Russian,1634122
English,4671296
English,0093873
Russian,7230422
English,7230422
English,1389139
English,8065768
English,11656172
English,0085244
English,0190520
English,0104257
French,0104257
English,8745960
English,13179918
English,4844148
French,4844148
English,0118350
English,0099856
English,2958484
English,0093731
English,10327712
Greek,0060782
English,0060782
English,0114916
Hindi,7441984
English,0310952
English,0093589
Italian,0997084
Japanese,0997084
English,3612126
Japanese,18363692
English,1535616
English,0069606
English,0069124
English,1483013
English,14134070
English,0057379
English,6802400
English,3899516
English,0039536
English,4303340
English,0075376
English,0189072
English,1924245
Spanish,1924245
American Sign Language,1924245
Spanish,0118819
Italian,0118819
Bulgarian,0118819
English,0074285
English,0467197
Russian,0467197
Spanish,0467197
English,0093693
French,0093693
Portuguese,0093693
Russian,13606158
English,12239410
Spanish,12239410
Greek,12239410
English,0082813
Spanish,0082813
Hindi,8130968
English,8130968
English,0055205
English,0070605
English,0104361
English,1536410
English,1491044
Japanese,14615814
English,14615814
English,0092476
German,2147995
English,2147995
English,1827459
Italian,1827459
Spanish,1827459
English,0388125
English,1531924
English,1592525
English,2669336
English,13648228
English,0088247
Spanish,0088247
English,0082332
English,0038988
English,14039086
English,0076630
English,0349710
English,1069207
German,1069207
Arabic,1069207
Russian,1069207
French,1069207
Hindi,10028196
Japanese,0225009
None,0841929
English,0118451
English,2948202
English,0268200
English,1649780
English,0091462
English,5536610
English,0062824
English,0318390
English,10645682
Hindi,4799502
English,0308878
Japanese,2323836
Spanish,9786512
French,1259014
English,1259014
Arabic,1259014
Spanish,1259014
English,0074901
Hebrew,0074901
English,0145734
German,0145734
English,5710996
Portuguese,5710996
French,4216902
Norwegian,6054846
English,6054846
English,0046766
English,3297382
English,0120211
Albanian,13648212
English,0319262
Japanese,0319262
French,0319262
Arabic,0319262
English,0036098
English,3986820
Korean,13670090
English,0070917
English,1321865
Arabic,1321865
German,1321865
Spanish,1321865
French,1321865
Hungarian,1321865
Japanese,1321865
Russian,1321865
Italian,11941800
English,13212978
English,1220634
Japanese,1220634
Spanish,1220634
French,0053168
English,0120550
English,0491703
Spanish,0491703
English,9741526
English,0050763
English,1131734
Spanish,1131734
English,0097659
English,1727885
English,8350360
Italian,0119794
English,1414382
French,1414382
German,1414382
Spanish,1414382
Hawaiian,1414382
Japanese,1414382
Italian,1414382
Hebrew,1414382
English,8851668
English,2975578
Czech,0060802
German,0060802
English,0119282
Spanish,0119282
Greek,0119282
Spanish,15560792
English,15560792
English,0096754
English,10133874
English,2866360
French,0337961
Finnish,15393650
Russian,15393650
French,0113247
English,0059448
English,0077631
French,0814685
German,0814685
English,9833308
English,1222817
English,3348730
English,7415466
Hindi,7415466
English,7714560
English,0214641
English,1758795
Spanish,1758795
Sanskrit,1758795
English,0144964
French,0144964
Gaelic,0144964
English,14935966
English,16368898
English,4513674
Hebrew,4513674
Spanish,0116361
English,0116361
Spanish,0103994
English,0103994
Bengali,3724898
English,0810819
French,0810819
German,0810819
English,1470827
Spanish,1470827
Italian,0085125
English,0085125
English,1082098
English,0081633
English,0092699
Spanish,0092699
French,0092699
German,0092699
English,0119219
English,1538503
Spanish,1538503
English,0053546
English,2257602
English,3011960
French,0060701
Spanish,0060701
English,0406649
English,1588173
English,7043534
English,4287320
English,0054310
German,0054310
English,8025310
German,7858616
Spanish,7858616
English,0112573
French,0112573
Latin,0112573
Gaelic,0112573
Italian,0112573
Korean,2173024
English,0035140
Portuguese,0035140
English,0097910
English,0364955
English,1285309
English,5834426
Chinese,5834426
English,4429194
French,4429194
English,3908826
English,8960138
English,0325596
English,0043465
English,0465502
English,0069738
Japanese,0816393
English,0120768
Japanese,2358913
English,2358913
French,0373690
English,0071315
Cantonese,0071315
Spanish,0071315
Romanian,0177858
Hungarian,0177858
German,0177858
English,0177858
Turkish,0177858
Bulgarian,0177858
Serbo-Croatian,0177858
English,0108539
English,0076150
Latin,0076150
English,9883996
English,0060457
English,0084408
Hindi,12887178
English,0066011
English,11341742
English,6464360
English,0460811
English,0401623
English,0117179
English,0118111
English,13029326
English,4733536
English,1079968
English,1024715
English,1865505
Irish Gaelic,1865505
English,7984734
Greek,0491739
English,0491739
Swedish,0382330
English,0382330
Italian,0382330
English,0120832
English,5789976
English,0057693
English,0113228
Italian,0113228
German,0113228
English,4951982
Russian,4951982
English,0068909
English,11191124
None,11191124
English,0097388
English,0093075
Mandarin,6864046
English,0073349
French,0073349
Polish,15019128
English,0080339
English,0078430
English,2388715
Turkish,0421384
English,0113948
English,0361748
German,0361748
French,0361748
Italian,0361748
English,1649418
English,0795416
English,0327919
English,5073642
German,1643222
French,1643222
English,0257568
Korean,8243374
English,0034240
English,3614530
English,0286244
French,0286244
Portuguese,0286244
English,0100031
English,0066002
English,4641774
English,0473308
Japanese,11032374
English,2567026
Norwegian,0827517
English,0106220
English,1629701
Japanese,7745068
Spanish,0436374
German,0436374
English,0107808
Spanish,0107808
Italian,0065119
English,0065119
English,4126340
English,11161374
English,0075989
English,0990407
Mandarin,0990407
English,7411112
English,0102749
English,0068994
English,0034182
German,2418558
French,2418558
English,0116477
English,0297037
English,0195945
Spanish,0195945
English,0079474
English,0086397
Spanish,0086397
English,0053841
English,0149510
English,3544014
English,3947868
French,3947868
Arabic,3947868
English,1623205
English,4257926
English,0048611
English,0078867
English,0094886
English,5108870
Spanish,5108870
Russian,5108870
English,0057263
Italian,0057263
English,0109575
English,0386955
English,0077932
English,0091338
English,2910274
English,1216520
Japanese,7947592
English,1733732
English,11686490
English,1156466
Spanish,1156466
Portuguese,1156466
English,16946130
English,1018785
Greek,1018785
English,0066206
German,0066206
French,0066206
Russian,0066206
Arabic,0066206
Italian,0066206
English,0056277
English,0134119
Italian,0134119
English,0048673
Italian,0048673
English,2900822
English,0844029
English,7321246
English,0113419
Japanese,0492784
English,0120706
English,0278731
English,0489327
English,0108451
English,1267297
English,1410063
Japanese,1410063
Mandarin,1410063
Shanghainese,1410063
Cantonese,2952602
Mandarin,2952602
English,0057372
English,1372686
English,0938330
English,0084316
English,7689052
English,0270980
Korean,10253244
Japanese,0297994
Persian,12920838
Korean,6830780
English,0240684
English,2094064
English,0113820
English,0082461
English,0115277
English,6251390
English,0088199
English,0041650
Swahili,0041650
English,0077533
German,0077533
Spanish,0056732
English,0145487
English,0098765
English,0089847
Cantonese,0089847
English,0065063
Yiddish,0065063
English,3179568
English,0041386
English,12994306
English,0028010
Russian,0028010
Cantonese,1386932
Chinese,1386932
English,1386932
English,12141112
Spanish,12141112
English,0402022
English,0106292
English,10600398
English,0814044
English,0373469
English,2183034
French,0068361
Spanish,0068361
Latin,0068361
English,5503824
English,6963396
English,1495761
English,0068498
English,0068615
Hindi,0248126
English,0248126
English,0082511
English,0435653
English,1996264
Hindi,0466460
English,3687186
Spanish,3687186
Italian,3687186
English,10309552
English,7248248
French,7248248
English,1801552
English,8115900
Japanese,10711718
English,0072926
German,0072926
English,0083464
English,1971352
English,0496634
French,0496634
Japanese,5084198
English,17049142
Spanish,17049142
English,0102750
Finnish,3375286
English,3375286
Swedish,3375286
English,0094894
Spanish,0094894
English,0076363
English,13570066
Italian,0081248
English,8652584
English,0482527
Italian,0060073
English,13403046
English,2074442
English,0434215
English,1586752
Arabic,1586752
Acholi,1586752
English,0105793
Cantonese,0105793
English,0452592
Spanish,0452592
English,2769828
English,0109415
English,0250224
Spanish,0250224
English,4557956
Italian,4025514
Romany,4025514
English,4025514
Korean,6927152
Mandarin,6927152
Dutch,6927152
English,0374102
English,0037101
Hindi,8374588
English,1179056
English,0029855
Turkish,4343334
English,9476430
English,0252299
Turkish,0252299
English,12390572
English,0129871
English,0327409
Russian,0327409
English,1018765
Spanish,1018765
English,0102729
Spanish,0102729
English,0140379
Italian,0140379
Latin,0140379
English,11012318
English,1337057
Chinese,10097544
English,6170506
Spanish,6170506
English,6098486
English,0450314
English,0078721
English,0329028
Greek,10110614
English,0106364
Spanish,0106364
Italian,0106364
English,5521836
English,0449088
English,6017756
English,2021826
English,0110530
English,0097028
English,0119311
English,0161100
English,0086370
French,0086370
English,0042707
Italian,0042707
English,0460686
Korean,10550884
Latin,10550884
English,0100152
English,0071431
Italian,0071431
Spanish,0071431
English,14034868
Vietnamese,14134154
English,0072431
German,0072431
Mandarin,0425637
French,11190652
Spanish,2852376
English,5228262
English,0108395
English,0108339
Turkish,6690234
English,13470094
Italian,13470094
Albanian,13470094
Portuguese,13470094
Spanish,13470094
Hindi,13470094
Chechen,13470094
English,0126817
English,1107365
English,0207201
English,0044446
English,0230011
French,0230011
Spanish,0230011
English,0479968
English,0348150
German,0348150
French,0348150
English,0251736
English,5109784
English,4375662
English,0182295
English,0097435
English,1172233
English,0366444
Spanish,0366444
English,0097527
English,11161474
English,0796366
English,0418004
Finnish,6577814
English,6577814
German,0130827
English,0130827
Japanese,0130827
English,0086967
English,0119004
English,6437228
English,0113101
English,0107614
English,0095626
Japanese,10671282
Swedish,14025544
English,12058582
English,6209774
English,0432291
Telugu,2469980
English,1384590
Spanish,1384590
English,1928340
Middle English,1928340
Indonesian,1928340
English,10869008
English,6349210
English,1637725
Japanese,1637725
English,7545266
Spanish,7545266
French,7545266
Russian,7545266
English,6301452
Japanese,1483797
English,1483797
English,3816458
English,6511932
Spanish,6511932
English,12198014
English,0060278
English,0074455
English,1355683
English,1078940
Ukrainian,1078940
Japanese,1715210
English,0186894
